title,title_normalized,colonfix,single_resource,ignore,checked,multiple_resource,url,id
Open Access Journal: Transactions of the Oriental Ceramics Society,open access journal: transactions of the oriental ceramics society,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-journal-transactions-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-7645919971913263789"
Newly Online from the École Française de Rome,newly online from the école française de rome,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/12/newly-online-from-ecole-francaise-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-2883896400332163958"
Open Access Journal: Studi e materiali di archeologia e numismatica,open access journal: studi e materiali di archeologia e numismatica,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-journal-studi-e-materiali.html,"tag:blogger.com,1999:blog-116259103207720939.post-4413143986709206111"
Open Access Journal: Recueil de travaux relatifs à la philologie et à l'archéologie égyptiennes et assyriennes: pour servir de bullletin à la Mission Française du Caire,open access journal: recueil de travaux relatifs à la philologie et à larchéologie égyptiennes et assyriennes: pour servir de bullletin à la mission française du caire,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-jpurnal-recueil-de-travaux.html,"tag:blogger.com,1999:blog-116259103207720939.post-1224860650323115478"
Open Access Journal: Mémoires présentés à l'Institut Egyptien,open access journal: mémoires présentés à linstitut egyptien,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/oprn-access-journal-memoires-presentes.html,"tag:blogger.com,1999:blog-116259103207720939.post-7923396089832392837"
Open Access Journal: L'égyptologie: journal mensuel,open access journal: légyptologie: journal mensuel,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-jpournal-legyptologie.html,"tag:blogger.com,1999:blog-116259103207720939.post-7567790709468712713"
Open Access Journal: Bulletin de l'Institut Egyptien,open access journal: bulletin de linstitut egyptien,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-journal-bulletin-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-3034206981523752092"
Open Access Journal: Late Antiquity Newsletter,open access journal: late antiquity newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-journal-late-antiquity.html,"tag:blogger.com,1999:blog-116259103207720939.post-2831519469898660691"
Digital Nineveh Archives,digital nineveh archives,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/04/digital-nineveh-archives.html,"tag:blogger.com,1999:blog-116259103207720939.post-2167086956371523968"
Avestan Digital Archive (ADA),avestan digital archive ada,,false,false,false,false,http://ancientworldonline.blogspot.com/2010/07/open-access-avestan-texts.html,"tag:blogger.com,1999:blog-116259103207720939.post-175723738653736311"
Open Access Journal: Egypt Exploration Society,open access journal: egypt exploration society,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-newsletter-egypt.html,"tag:blogger.com,1999:blog-116259103207720939.post-6462821437407881579"
Tall el-Hammam Excavation Project,tall elhammam excavation project,,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/tall-el-hammam-excavation-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-3025381006663914565"
Newly Online from the Oriental Institute's Backlist,newly online from the oriental institutes backlist,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/11/newly-online-from-oriental-institutes_30.html,"tag:blogger.com,1999:blog-116259103207720939.post-8216425582081214820"
Open Access Journal: Tusculum : Časopis za Solinske Teme,open access journal: tusculum : časopis za solinske teme,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-journal-tusculum-casopis-za.html,"tag:blogger.com,1999:blog-116259103207720939.post-2177181276259196298"
"10,000 articles now in the open access Pauly-Wissowa",10000 articles now in the open access paulywissowa,,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/10000-articles-now-in-open-access-pauly.html,"tag:blogger.com,1999:blog-116259103207720939.post-3550284264871507681"
Open Access Journal: Acta Academiae Antiquitatis Kiotoensis (The Kyoto Journal of Ancient History) 西洋古代史研究,open access journal: acta academiae antiquitatis kiotoensis the kyoto journal of ancient history 西洋古代史研究,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-journal-acta-academiae.html,"tag:blogger.com,1999:blog-116259103207720939.post-8266666854369628598"
Open Access Journal: Paleobios,open access journal: paleobios,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-journal-paleobios.html,"tag:blogger.com,1999:blog-116259103207720939.post-5452379163294567338"
JSTOR Access for Alumni Program,jstor access for alumni program,,false,true,true,false,http://ancientworldonline.blogspot.com/2012/11/jstor-access-for-alumni-program.html,"tag:blogger.com,1999:blog-116259103207720939.post-4877009048808288990"
Open Access Journal: Tōyō shi kenkyū / 東洋史硏究,open access journal: tōyō shi kenkyū / 東洋史硏究,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-journal-toyo-shi-kenkyu.html,"tag:blogger.com,1999:blog-116259103207720939.post-1543159936280256593"
Entrepôts et lieux de stockage du monde gréco-romain antique,entrepôts et lieux de stockage du monde grécoromain antique,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/11/entrepots-et-lieux-de-stockage-du-monde.html,"tag:blogger.com,1999:blog-116259103207720939.post-7700185191505258425"
POTSHERD - Atlas of Roman Pottery,potsherd atlas of roman pottery,,false,false,false,false,http://ancientworldonline.blogspot.com/2011/06/potsherd-atlas-of-roman-pottery.html,"tag:blogger.com,1999:blog-116259103207720939.post-3180585578175116770"
Across the Hindukush of the First Millennium: a collection of the papers,across the hindukush of the first millennium: a collection of the papers,across the hindukush of the first millennium,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/across-hindukush-of-first-millennium.html,"tag:blogger.com,1999:blog-116259103207720939.post-292806604727972358"
"Open Access Journal: Zinbun: Memoirs of the Research Institute for Humanistic Studies, Kyoto",open access journal: zinbun: memoirs of the research institute for humanistic studies kyoto,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-jurnal-zinbun-memoirs-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-907147593850958706"
Roman Amphorae: a digital resource,roman amphorae: a digital resource,roman amphorae,false,false,false,false,http://ancientworldonline.blogspot.com/2012/11/roman-amphorae-digital-resource.html,"tag:blogger.com,1999:blog-116259103207720939.post-5872995488239558597"
Amphoreus: Online Database of the Bulletin Amphorologique,amphoreus: online database of the bulletin amphorologique,amphoreus,true,false,true,false,http://ancientworldonline.blogspot.com/2011/06/online-database-of-bulletin.html,"tag:blogger.com,1999:blog-116259103207720939.post-2431371716274894340"
Online Open Access Catalogue: Ancient Carved Ambers in the J. Paul Getty Museum,online open access catalogue: ancient carved ambers in the j paul getty museum,online open access catalogue,false,false,false,false,http://ancientworldonline.blogspot.com/2012/11/online-open-access-catalogue-ancient.html,"tag:blogger.com,1999:blog-116259103207720939.post-8733901605141866131"
The AMPHORAS Project,the amphoras project,,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/the-amphoras-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-1450791867263141903"
The Oxford Roman Economy Project,the oxford roman economy project,,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/the-oxford-roman-economy-project.html,"tag:blogger.com,1999:blog-116259103207720939.post-6375422216417962219"
Ebla Digital Archives Update,ebla digital archives update,,false,true,true,false,http://ancientworldonline.blogspot.com/2012/11/ebla-digital-archives-update.html,"tag:blogger.com,1999:blog-116259103207720939.post-8551500400897380860"
K.K.Kostsyushko-Valyuzhinich and his reports for the Imperial Archaeological Commission,kkkostsyushkovalyuzhinich and his reports for the imperial archaeological commission,,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/kkkostsyushko-valyuzhinich-and-his.html,"tag:blogger.com,1999:blog-116259103207720939.post-1729905456127248780"
Open Access Journal: Préhistoires méditerranéennes,open access journal: préhistoires méditerranéennes,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/12/open-access-journal-prehistoires.html,"tag:blogger.com,1999:blog-116259103207720939.post-5591554253005607258"
Open Access Journal: ArchéoSciences: Revue d'Archéométrie,open access journal: archéosciences: revue darchéométrie,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/09/open-access-journals-archeosciences.html,"tag:blogger.com,1999:blog-116259103207720939.post-414865219108236528"
Open Access Journal: Abstracta Iranica,open access journal: abstracta iranica,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/open-access-journal-abstracta-iranica.html,"tag:blogger.com,1999:blog-116259103207720939.post-6963043557368275385"
"Open Access Journal: Annuaire de l'École pratique des hautes études, section des sciences religieuses",open access journal: annuaire de lécole pratique des hautes études section des sciences religieuses,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/09/open-access-journal-annuaire-de-lecole.html,"tag:blogger.com,1999:blog-116259103207720939.post-4559591102084880441"
New Open Access Journal: Iranian Journal of Archaeological Studies,new open access journal: iranian journal of archaeological studies,new open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/11/new-open-access-journal-iranian-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-7752683636435375250"
Newly Online from the Oriental Institute's Backlist,newly online from the oriental institutes backlist,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/11/newly-online-from-oriental-institutes_23.html,"tag:blogger.com,1999:blog-116259103207720939.post-5302722719132675692"
British Library Online Catalogue of Illuminated Manuscripts,british library online catalogue of illuminated manuscripts,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/11/british-library-online-catalogue-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-3754035512166847077"
Open Access Dissertations at the University of Helsinki,open access dissertations at the university of helsinki,,false,false,true,true,http://ancientworldonline.blogspot.com/2012/11/open-access-dissertations-at-university.html,"tag:blogger.com,1999:blog-116259103207720939.post-2539288308935379948"
Greek National Archive of PhD Theses,greek national archive of phd theses,,false,false,false,false,http://ancientworldonline.blogspot.com/2012/02/greek-dissertations-online-beta.html,"tag:blogger.com,1999:blog-116259103207720939.post-5565120553029450732"
